,_id,textDisplay,Overview sentiment,Features,,เพิ่มใน Lexicon
1479,64b965335b57b20bb1eb4da9,พี่แต่กล้องแอนรอยเทียบไมติดน่ะแม้ราคาจะเท่ากันseกล้องตัวเดียวโง่ๆแต่ชัดและดีกว่าแอนรอยที่มีกล้อง45ตัว,,,,
1480,64b965335b57b20bb1eb4e55,มันชอบจอเท่านี้  ,,,,
1481,64b965335b57b20bb1eb4e9a,ผมเลยอยากลอง iphone  มั่งจ่ายทีเดียวอยู่ได้ 3-4 ปีแถมยังลื่นๆเห็นไอโฟนตัวเก่าๆของเพื่อนมันก็ยังแรงแค่แบตเสื่อม,,,,
1482,64b965335b57b20bb1eb4ce6,แต่ก่อนไม่ชอบจอเล็ก แต่พอได้ลองใช้ โคตรสะดวกต่อการเก็บพกพา ,,,,
1483,64b965335b57b20bb1eb4d1a,อยากรีวิวมากเลยแง้เราชอบมากเครื่องน้อยกระทัดรัดเรามากกล้องสวยมากในไอจีคือหบวยสุด ,,,,
1484,64b965335b57b20bb1eb4d7d,แนะนำ แบตเยอะมากกว่าอีก ,,,,
1485,64b965335b57b20bb1eb4d7d,กล้องสวยเล่นเกมสบาย,,,,
1486,64b965335b57b20bb1eb4dbb,ผมเปลี่ยนมาใช้โทรศัพท์แอนดรอยที่มีขนาดจอใหญ่ ,,,,
1487,64b965335b57b20bb1eb4dbb,สุดท้ายผมก็รู้สึกอยากกลับไปจับพวกไอโฟนขนาดจอ 4นิ้ว คือมันรู้สึกใหญ่เกินไป ,,,,
1488,64b965335b57b20bb1eb4e7b,ซื้อไอโฟนต้องพกแบตสำรองเพราะ​ว่ามันเป็นคู่​กัน​🤪🤪🤪,,,,
1489,64b965335b57b20bb1eb4d4c,คุณภาพกล้องต่างๆ คือดี,,,,
1490,64b965335b57b20bb1eb4d78,แต่ผมมี iPad แล้ว จะดูหนังรึอะไรยังไงก็ต้องเลือกจอใหญ่ ,,,,
1491,64b965335b57b20bb1eb4d93,8+ดีที่จอใหญ่ ,,,,
1492,64b965335b57b20bb1eb4d93,กล้องคู่ ,,,,
1493,64b965335b57b20bb1eb4dbd,ช่วยเปรียบเทียบ SE 2020 VS LG VELVET หน่อยค่าชอบจอเล็ก แต่ก็ชอบ LG ค่ะ ปล. เข้าใจในไทยไม่มีแอลจี ,,,,
1494,64b965335b57b20bb1eb4df5,จอเล๊กเกินไปเล่นเกมไม่มัน,,,,
1495,64b965335b57b20bb1eb4e5a,ผมซื้อ se รุ่นแรกมาเมื่อ 4-5 ปีก่อนผมใช้มาถึงทุกวันนี้สภาพยังดีแต่แบตเสื่อมเหลือ 73% แค่นั้นจอเล็กกำลังดีแต่พักนี้อยากเล่นเกมใหม่ๆบ้างรู้สึกมันจอเล็กไปแล้วสำหรับสเกลเกมใหม่ๆพวกนี้ตอนนี้ se 2020 ออกมาผมก็ว่าจะเก็บเงินซื้อมันนี่แหละ ,,,,
1496,64b965335b57b20bb1eb4e5a,จอไม่ใหญ่เกินไปไม่เล็กเกินไป(สำหรับผม)ส่วนเรื่องกล้องผมไม่ค่อยซีเรียสนะ ,,,,
1497,64b965335b57b20bb1eb4e5a,ผมไม่ค่อยถ่ายเซลฟี่ตัวเอง ,,,,
1498,64b965335b57b20bb1eb4e5a,แต่ผมชอบถ่ายภาพที่ผมเห็นว่าสวยผ่านตาผม(หรือก็คือถ่ายกล้องหลังนั้นแหละ)ผมว่าถ้าผมได้ใช้ตัวนี้กว่าผมจะเปลี่ยนมือถืออีกทีก็คงจะไป se 3 นู้นหล่ะมั้ง 55555555,,,,
1499,64b965335b57b20bb1eb4cf4,อยากเห็นไอโฟนทุกรุ่นถ่ายวีดีโอถ่ายแล้วหยุดได้แล้วถ่ายต่อได้ในซีนเดียวกันครับ,,,,
1500,64b965335b57b20bb1eb4ce4,แบตเตอรี่หมดไวมากครับรุ่นนี้,,,,
1501,64b965335b57b20bb1eb4cf6,ช่วงแนะนำหน่อยครับ ระหว่าง poco f3 กับ iPhone se  ส่วนตัวชอบกล้อง และแบต ,,,,
1502,64b965335b57b20bb1eb4cfb,"เปลี่ยนแบต ของ X iPhone XR iPhone XS iPhone XS Max iPhone 11 iPhone 11 Pro|  11 Pro Max iPhone 12|  12 มินิ iPhone 12 Pro |  12 Pro Max 2,300 บาท",,,,
1503,64b965335b57b20bb1eb4d8e,ดีครับ แต่แบตหมดไว ,,,,
1504,64b965335b57b20bb1eb4d8e,จอเล็ก ,,,,
1505,64b965335b57b20bb1eb4e28,จะเสียก้แบตแหละที่สูบเหลือเกิน,,,,
1506,64b965335b57b20bb1eb4e6a,นี่นะ มันจะเล่นให้เองทั้งๆที่เรากดปิดจอมันจะจดจำการเล่นของเราด้วย,,,,
1507,64b965335b57b20bb1eb4eb5,เน้นเล่นเกมกราฟิกหนักๆแบบ blade & soul ถ่ายภาพนิดหน่อย ,,,,
1508,64b965335b57b20bb1eb4d7b,ผมยังไม่เคยเห็นคนที่ใช้ไอโฟนเค้าบ่นเรื่องขนาดของจอเลยครับ​ แล้วคนที่ใช้ไอโฟนเค้าพิมพ์​แชทไวมากกก,,,,
1509,64b965335b57b20bb1eb4d9e,ผมจะเปลี่ยนมาใช้ระบบiosสิ้นเดือนนี้ครับ​ ด้วยการเริ่มต้นที่se2020ละกันครับ​ okหน้าจอเล้กผมรับได้​ ,,,,
1510,64b965335b57b20bb1eb4d9e,แบตน้อยไปหน่อยokผมซื้อแบตสำรองได้​ ,,,,
1511,64b965335b57b20bb1eb4e16,น่าสนชอบเพราะจอเล็กขนง่าย,,,,
1512,64b965335b57b20bb1eb4dc6,จากคนใช้แอนดรอยด์มาก่อนค่ะ se 2020 เหมาะกับคนที่อยากเริ่มใช้ Iphone มาก ๆ ค่ะ ถ้าไม่ติดเรื่องจอเล็ก ,,,,
1513,64b965335b57b20bb1eb4d2e,แบตเท่าไรไม่เห็นบอก,,,,
1514,64b965335b57b20bb1eb4d7e,IPhone 7+/8+/se เลือกแบบไหนดีค่ะเน้นกล้องสวย ,,,,
1515,64b965335b57b20bb1eb4e88,กล้องดีๆเล่นเกมส์มันๆ ,,,,
1516,64b965335b57b20bb1eb4e0d,Se ก็ดีนะคับ แต่8plusก็จอใหญ่ ,,,,
1517,64b965335b57b20bb1eb4e63,แบตยังปกติใช้คุ้มมาก,,,,
1518,64b965335b57b20bb1eb4ea7,หน้าจอเล็ก ,,,,
1519,64b965335b57b20bb1eb4d39,ถ้ามีงบเพิ่ม จัด11 ธรรมดา รึ โปรเลยครับ 10จอมันเล็กครับ,,,,
1520,64b965335b57b20bb1eb4d64,เอาไปลุยมาแล้วทุกอย่างลงใต้นำ้ไม่ตำกว่า4 รอบไม่ได้ตกนำ้นะแต่ลงไปถ่ายคลิปใต้นำ้เวลาดำนำ้เวลาไปเที่ยวลุยฝุ่นก็ลุยมาแล้วไม่เป็นอะไรเลยโหดมากเครื่องแรงด้วยแต่ติดอยู่แค่แบตนี่แหละถ่าย 4K 60fps ประมาณครึ่งวันก็หมดแล้ว,,,,
1521,64b965335b57b20bb1eb4de9,เราใช้ iPhone Xr เราว่าใช้ดีอยู่นะ ได้หน้าจอกว้างกว่า เล่นเกมส์ดี ,,,,
1522,64b965335b57b20bb1eb4de9,สีจอสวย แต่ถ้าเทียบราคา iPhone se2 กับระบบใหม่ ,,,,
1523,64b965335b57b20bb1eb4de9,ถ้าเน้นถ่ายวีดีโอชัดๆ ก็ต้อง iPhone แต่ถ้าเน้นการถ่ายภาพ ,,,,
1524,64b965335b57b20bb1eb4e5f,หน้าจอจะเล็กไปหน่อยค่า,,,,
1525,64b965335b57b20bb1eb4ec7,ถือว่าคุ้มนะครับ ที่เลือกเพราะว่าผมชินกับจอแบบนี้ด้วยมั้งครับ เลยไม่รู้สึกอะไร แต่บอกตรงๆเรื่องเล่นเกม เฟรมเรทแทบไม่มีตกเลย ,,,,
1526,64b965335b57b20bb1eb5095,เล่นเกมผมแนะนำไปxrมือสองดีกว่าครับเพราะจอใหญ่แบตอึด ,,,,
1527,64b965335b57b20bb1eb4f5e,ผมใช้ i5 iseดำ/ชมพู 5กับseดำกำลังจะไปเเล้วจอเด้งเพราะตกบ่อยตกแรง seชมพูพึ่งถอยมาใหม่ ,,,,
1528,64b965335b57b20bb1eb4f76,มันกล้องตัวเดียวกันไม่ใช่หรอมันจะดีกว่าได้ไง งงอ่ะ555,,,,
1529,64b965335b57b20bb1eb4fae,กล้องดีขึ้น ,,,,
1530,64b965335b57b20bb1eb4fae,สำหรับผมถือว่าคุ้มครับ แต่คงไม่เหมาะจะเอามาเล่นเกม เพราะแบตหมดไวมาก,,,,
1531,64b965335b57b20bb1eb4f81,ชาร์จเร็วววว ถนอมแบต 🤭😍😘😍 (ซื้อเองใช้เอง),,,,
1532,64b965335b57b20bb1eb505a,ทำใมเวลาวางพี่ค้วมหน้าจอลงคับ,,,,
1533,64b965335b57b20bb1eb505f,ผมเคยใช้ oppo f5 เเล้วมันมีลำโพงสองตัวตรงกล้องหน้าหนึ่งตรงรูชาจหนึ่งเเต่มันเเยกการทำงานกันครับลำโพงตรงกล้องเอาไว้สำหรับการโทรถ้าเล่นเกมจะไม่มีเสียงออกมากเสียงออกเเค่ลำโพงตรงรูชาจซึ่งผมหงุดหงิดมากเวลาเล่นเกมมันมีเสียงออกมาเเค่ทางเดียวเเล้วถ้ามือไปปิดเสียงก็หายอีกส่วนตัวถ้าเล่นเกมจะไม่ใส่หูฟัง,,,,
1534,64b965335b57b20bb1eb4f2d,vs ชัมชุง a71หน่อยครับ ว่าไหนน่าใช้ครับเน็ตถ่ายรุปVDO ,,,,
1535,64b965335b57b20bb1eb4f80,ผมขาย ของ ออไลน์ เน้นถ่ายรูป สิ้นค้า ตอบเเชต เกม rov บ้าง  อยากถาม แบตทนไหม ,,,,
1536,64b965335b57b20bb1eb500f,ตอนนี้ใช้6s+อยู่แต่แบตเสื่อมแล้ว ,,,,
1537,64b965335b57b20bb1eb4f3e,ที่ชอบสุดคือแบต ,,,,
1538,64b965335b57b20bb1eb4f62,เอาเล่นเกมส์ จอมันเล็ก ,,,,
1539,64b965335b57b20bb1eb50ac,รีวิวตอนถ่ายภาพหน่อยค่ะ,,,,
1540,64b965335b57b20bb1eb5060,พี่ผมว่ามีอย่างนึงที่ดีมากๆของไอโฟนเลยนะคับคือลำโพงครับเป็นเเบบ stereo เเยกซ้ายขวาได้นี้เหละครับขอดีของติ่งไอโฟนเพราะมันมีลำโพงตรงติ่งถ้าคุณใช่ไอโฟนคุณลองเปิดเพลงดังๆเเล้วเอาหน้าเข้าไปใกล้ๆจอเสียงลำโพงจะดีมากครับเเต่ผมเห็นไม่ค่อยมีคนพูดเรื่องนี้,,,,
