,_id,textDisplay,likeCount,keyword_search,Brand,Overview sentiment,Features,is_sentiment_comment
1980,64b6c01aa4428eeea7532723,กล้องสวยกว่า14promaxมากรุ่นนี้,2,iPhone 12 ,Apple,pos,กล้อง:pos,TRUE
1984,64b6c01aa4428eeea7532726,โชคดีนะครับ,0,iPhone 12 ,Apple,pos,,TRUE
1985,64b6c01aa4428eeea7532739,เพิ่งได้ซื้อเครื่องมือสองมาประกันเหลือ แบต 100% คือดีมากครับ แล้วสต.ใช้โซเชี่ยลส่วนใหญ่ เล่นเกมเบา ๆ ไม่ได้หนัก ,10,iPhone 12 ,Apple,pos,,TRUE
1986,64b6c01aa4428eeea7532739,ใช้ได้ดีเลย,10,iPhone 12 ,Apple,pos,,TRUE
1987,64b6c01aa4428eeea753273a,ถ้าชอบจอใหญ่เเนะนำ11ครับ ถ้าชอบเครื่องเบาพกมือเดียวไปse3,1,iPhone 12 ,Apple,neu,,TRUE
1988,64b6c01aa4428eeea753273e,@Tump Yung แย่กว่านั้นคือกล้องครับ 5555 ,1,iPhone 12 ,Apple,neg,กล้อง:neg,TRUE
1989,64b6c01aa4428eeea753273e,กล้องหลังโอเคเข้าใจ  ,1,iPhone 12 ,Apple,neu,กล้อง:neu,TRUE
1990,64b6c01aa4428eeea7532742,แต่ต้องระวังเลนกล้อง,1,iPhone 12 ,Apple,neu,กล้อง:neu,TRUE
1991,64b6c01aa4428eeea753274a,5G บน iphone 12 series  ก็คือขิต ขิตแบบขิตจริงๆ เครื่องร้อน แบตหมดเร็ว ,0,iPhone 12 ,Apple,neg,แบต:neg,TRUE
1992,64b6c01aa4428eeea7532761,11pmครับ เเล้วจะฟินเวลาเล่นเกมจอใหญ่ๆ เเบตอึด จอใหญ่,1,iPhone 12 ,Apple,,,TRUE
1993,64b6c01aa4428eeea7532762,11pm ใช้อยู่ครับ แบตอึดเล่นได้นาน ,1,iPhone 12 ,Apple,,,TRUE
1994,64b6c01aa4428eeea7532762,เล่นเกม ก็ไม่มีกระตุก สักนิดถึงมันจะร้อนพอเล่นไปนานๆ ,1,iPhone 12 ,Apple,,,TRUE
1995,64b6c01aa4428eeea7532763,11 pm ฟินมากจอใหญ่เเบตอึด จับถนัดมือกว่ารุ่นใหม่ๆ เหมือนเอาใจสายเกมเลยรุ่นนี้ ,2,iPhone 12 ,Apple,,,TRUE
1996,64b6c01aa4428eeea7532763,รุ่นใหม่มันอ้วนทรงเหลี่ยมไม่เหมาะเล่นเกมเลย,2,iPhone 12 ,Apple,neg,,TRUE
1998,64b6c01aa4428eeea753276a,ยิ่งหนักหน่วง แบตลดไว (ปิด always on display แล้ว) Wi-Fi คือ จ่อใกล้ๆ พี่ยังหาไม่เจอ หลุดเป็นว่าเล่น ,14,iPhone 12 ,Apple,neg,แบต:neg,TRUE
1999,64b6c01aa4428eeea753276a,แรกๆ ใช้ยังรู้สึกดีกว่าปัจจุบัน,14,iPhone 12 ,Apple,neg,,TRUE
2002,64b6c01aa4428eeea753278b,13miniดีกว่าถ้าไม่ติดที่จอนะครับ ,1,iPhone 12 ,Apple,neg,จอ:pos,TRUE
2003,64b6c01aa4428eeea753278b,เเล้วเเต่คนชอบ,1,iPhone 12 ,Apple,neu,,TRUE
2004,64b6c01aa4428eeea753278d,ถ้ามีแค่นั้นก็ 13 mini แหละครับถ้างั้นเพราะผมไม่ซีเรียสเรื่องแบตเตอรี่แบตหมดก็เพาเวอร์แบงค์จุกๆไป555 ทั้งชีวิตเกิดมาชาร์จอยู่แล้ว,0,iPhone 12 ,Apple,neu,,TRUE
2005,64b6c01aa4428eeea7532793,@1F0lK ถึงน้าของผมสุขภาพเเบต93,0,iPhone 12 ,Apple,neu,,TRUE
2006,64b6c01aa4428eeea753279e,ขอบคุณพี่ตั้มที่ทำคลิปตอนนี้มาให้ครับ ,2,iPhone 12 ,Apple,neu,,TRUE
2007,64b6c01aa4428eeea75327a0,@Theerawat Sonsok ผมจัดมือสองสีทอง256มา16k เเบต81 ,0,iPhone 12 ,Apple,neu,,TRUE
2008,64b6c01aa4428eeea75327a1,@Theerawat Sonsok ใช้ได้ยาวๆผมบอกเลย ,0,iPhone 12 ,Apple,pos,,TRUE
2009,64b6c01aa4428eeea75327a1,เเบตยังอึดอยู่เลย,0,iPhone 12 ,Apple,pos,แบต:pos,TRUE
2010,64b6c01aa4428eeea75327a2,คิดว่าคุ้มอยู่นะ,0,iPhone 12 ,Apple,pos,,TRUE
2011,64b6c01aa4428eeea75327a3,เเบตอึดจอใหญ่ ,1,iPhone 12 ,Apple,pos,"แบต:pos,จอ:pos",TRUE
2012,64b6c01aa4428eeea75327a3,ราคามือสอง15-17k เเล้วเเต่ความจุเเล้วเเต่สภาพ โดยรวยดีครับ,1,iPhone 12 ,Apple,pos,,TRUE
2013,64b6c01aa4428eeea75327b2,สบายลื่นๆ เล่นได้ทุกอย่าง ,1,iPhone 12 ,Apple,pos,,TRUE
2014,64b6c01aa4428eeea75327b3,สบายเหลือๆเเค่จอมันเล็กเฉยๆครับใช้อยู่ๆ,1,iPhone 12 ,Apple,pos,จอ:neg,TRUE
2015,64b6c01aa4428eeea75327c6,จะซื้อ13โปรเเม็ค ก็เสี่ยงจอเขียว 14ก็เเพง,0,iPhone 12 Pro Max,Apple,neu,จอ:neg,TRUE
2016,64b6c01aa4428eeea75327c8,ชอบความเป็นหน้าจอตรงบากไอโฟน12pmที่ค่ายอื่นเลียนแบบไม่เหมือนตรงบากหน้าตอ ,1,iPhone 12 Pro Max,Apple,pos,จอ:pos,TRUE
2021,64b6c01aa4428eeea75327d2,ผมใช้มาทุกรุ่น14proขึ้นเสียงกล้องสุดยอดคับ,0,iPhone 12 Pro Max,Apple,,,TRUE
2022,64b6c01aa4428eeea75327ef,เลยซื้อ 12 promax ใช้ยาวๆดีกว่า จอเขียว😂,0,iPhone 12 Pro Max,Apple,pos,จอ:neg,TRUE
2023,64b6c01aa4428eeea75327f5,มา 16.3 เลยคะ แบตอึดมาก,0,iPhone 12 Pro Max,Apple,pos,แบต:pos,TRUE
2024,64b6c01aa4428eeea75327f9,แบต ถ้ามันขึ้นบอกว่า 87% คือแบตเสียหรือว่ายังใช้ได้อยู่คะ  ,0,iPhone 12 Pro Max,Apple,neu,,TRUE
2025,64b6c01aa4428eeea75327f9,ขอบคุณคะ,0,iPhone 12 Pro Max,Apple,,,TRUE
2027,64b6c01aa4428eeea7532805,รู้สึกว่าแบตของ 14 pro maxอึดกว่าค่ะ,2,iPhone 12 Pro Max,Apple,neg,แบต:neg,TRUE
2028,64b6c01aa4428eeea7532809,ผมใช้อยู่ครับ บอกเลยแบตอึดมากครับ ,0,iPhone 12 Pro Max,Apple,pos,แบต:pos,TRUE
2029,64b6c01aa4428eeea7532809,เกมส์ก็ลื่นครับโดยรวมแล้วถือว่าคุ้มค่ามากครัช,0,iPhone 12 Pro Max,Apple,pos,,TRUE
2030,64b6c01aa4428eeea753280c,ชอบจอใหญ่12pm  ชอบของใหม่13,0,iPhone 12 Pro Max,Apple,pos,จอ:pos,TRUE
2032,64b6c01aa4428eeea753281e,ถ้าไม่ซีเรียสเรื่องความใหญ่ของหน้าจอ 13 ดีกว่าครับ,0,iPhone 12 Pro Max,Apple,neg,,TRUE
2033,64b6c01aa4428eeea753282c,ผมว่าตะกลูโปรแม็กมันก็ดีนะครับผมจอใหญ่เวลาดูหนังดูวีดีโอมันเต็มตาดีครับสายตาไม่ต้องเพ่งมากมายครับผมจอเล็กมันเหมาะแก่การใช้มือเดียวก็จริงอยู่ครับผมแต่เวลาดูคลิปดูวีดิโอมันต้องใช้สายตาเพ่งมากครับผม,0,iPhone 12 Pro Max,Apple,pos,จอ:pos,TRUE
2034,64b6c01aa4428eeea753282f,แบตอึดโหดสัตว์รัสเซียแสดงว่าพี่ไม่ใช่โปรแลสเซียนน่ะสิ,1,iPhone 12 Pro Max,Apple,,,TRUE
2035,64b6c01aa4428eeea753284a,เคยใช้จอ6.4อยู่ยังคิดว่าใหญ่มากแล้วหลุดมือบ่อยมาก ,1,iPhone 12 Pro Max,Apple,neg,จอ:pos,TRUE
2036,64b6c01aa4428eeea753284a,เลยซื้อ12มา 6.1โอเคมากๆ ,1,iPhone 12 Pro Max,Apple,pos,,TRUE
2037,64b6c01aa4428eeea753284a,แต่ไอโฟนรุ่นในคลิปคือแบบใหญ่โคตรๆสาวๆชอบถือกระเป๋าจิ๋วหมดสิทธ์,1,iPhone 12 Pro Max,Apple,pos,จอ:pos,TRUE
2043,64b6c01aa4428eeea7532860,แบตอึดมากมายกว่าเดิมมาก ,43,iPhone 12 Pro Max,Apple,pos,แบต:pos,TRUE
2044,64b6c01aa4428eeea7532860,จัดการพลังงานดีกว่ามาก ,43,iPhone 12 Pro Max,Apple,pos,,TRUE
2045,64b6c01aa4428eeea7532860,รู้สึกไม่เสียดายเลยที่เปลี่ยนมา ,43,iPhone 12 Pro Max,Apple,pos,,TRUE
2046,64b6c01aa4428eeea7532871,ผมใช้อยู่ iPhone 12 Pro Max ใช้ปีกว่าละตั้งแต่ออกใหม่ๆตอนนี้ยังใช้ได้ดีทุกอย่าง ,1,iPhone 12 Pro Max,Apple,pos,,TRUE
2049,64b6c01aa4428eeea7532875,ชอบถ่ายรูป ,0,iPhone 12 Pro Max,Apple,pos,,TRUE
2051,64b6c01aa4428eeea7532882,คุ้มครับ ,1,iPhone 12 Pro Max,Apple,pos,,TRUE
2053,64b6c01aa4428eeea753289e,แบตเตอรี่อึดมากเหมือนกันนะครับ,0,iPhone 12 Pro Max,Apple,pos,แบต:pos,TRUE
2054,64b6c01aa4428eeea75328ab,เวลาใช้ 12pm ถ่ายรูปบัตรใกล้ๆ โครตลำบาก ,15,iPhone 12 Pro Max,Apple,neg,กล้อง:neg,TRUE
2055,64b6c01aa4428eeea75328b0,บางแอปสไลท์จอแทนปุ่มกลับไม่ได้บางที่มือไม่ว่างใช้มือเดียวโคตรลำบาก555,0,iPhone 12 Pro Max,Apple,neg,จอ:neg,TRUE
2057,64b6c01aa4428eeea75328c1,ลื่นๆ เล่นเกมส์มันส์🎉,1,iPhone 12 Pro Max,Apple,pos,,TRUE
2059,64b6c01aa4428eeea75328c6,คุ้มมากครับตอนนี้ อัพมาจากXSMAX ,24,iPhone 12 Pro Max,Apple,pos,,TRUE
2060,64b6c01aa4428eeea75328c6,จอสีสวยขึ้น ,24,iPhone 12 Pro Max,Apple,pos,จอ:pos,TRUE
2061,64b6c01aa4428eeea75328c6,ผมดันชอบ6.1เพราะมันจับถนัดมือ ,24,iPhone 12 Pro Max,Apple,pos,,TRUE
2062,64b6c01aa4428eeea75328c6,ตอนนี้สแกนหน้าผ่านแมสได้ คือสะดวก แบตก็เท่า12Pro จอก็ตัวเดียวกัน ,24,iPhone 12 Pro Max,Apple,pos,"แบต:pos,จอ:pos",TRUE
2063,64b6c01aa4428eeea75328c6,พอใจมากครับ กับ12ธรรมดาและจะใช้ไปอีก3ปี😊,24,iPhone 12 Pro Max,Apple,pos,,TRUE
2065,64b6c01aa4428eeea75328d5,ส่วนตัวของจอใหญ่เเบตอึด ,3,iPhone 12 Pro Max,Apple,,,TRUE
2066,64b6c01aa4428eeea75328d5,เเต่คือชอบสีเซล่าบลูของ13มากๆ😩🥲,3,iPhone 12 Pro Max,Apple,,,TRUE
2067,64b6c01aa4428eeea75328d6,ตอนเเรกจะจัด 13pro หรือ 13 สีชมพู ไปๆมาๆ เห็น ราคา 11 16800 ก็เลยกดมาเบบ งง  เครื่องเก่า 6s+  เออ 11 มันก็ดีนะ จอที่ว่า ความละเอียดสู้ 6s+ ,0,iPhone 12 Pro Max,Apple,,,TRUE
2068,64b6c01aa4428eeea75328d6,ไม่ได้ ,0,iPhone 12 Pro Max,Apple,,,TRUE
2069,64b6c01aa4428eeea75328d6,เเต่โทนภาพดีกว่า ,0,iPhone 12 Pro Max,Apple,,,TRUE
2070,64b6c01aa4428eeea75328d6,เออ ก็คุ้มดี ,0,iPhone 12 Pro Max,Apple,,,TRUE
2071,64b6c01aa4428eeea75328d6,ประหยัดเงินได้เยอะ  ตั้งเป้าไว้ว่าจะซื้อ 14 max อีก 3 ปีข้างหน้า,0,iPhone 12 Pro Max,Apple,,,TRUE
2072,64b6c01aa4428eeea75328e6,ลื่นทุกเกมส์ แต่เวลาถือเล่นหนักจิงแบตอึด  ชาร์จเรวพอได้ยุสันยาน เนต/wifi ,8,iPhone 12 Pro Max,Apple,pos,แบต:pos,TRUE
2073,64b6c01aa4428eeea75328e6,จับดีมาก ,8,iPhone 12 Pro Max,Apple,pos,,TRUE
2076,64b6c01aa4428eeea75328e6,อัพios ล่าสุด ติดอย่าง เครื่องใหญ่ และหนัก ,8,iPhone 12 Pro Max,Apple,neg,,TRUE
2077,64b6c01aa4428eeea75328e7,เยอะถ่ายกลางคืนโครตสวย แต่ตัดกล้องสูมมาโคนออก ,0,iPhone 12 Pro Max,Apple,pos,กล้อง:pos,TRUE
2079,64b6c01aa4428eeea75328f0,ตอนนี้ก็ใช้ 13 mini ชอบมากเพราะใช้มือเดียวได้สบายมาก.,11,iPhone 12 Pro Max,Apple,,,TRUE
2080,64b6c01aa4428eeea75328f6,เล่นดีๆอ่าวเน็ตหลุด กำลังจะโอนตังให้ร้านค้าโอนไม่ได้จ้า เน็ต5G 4G สัญญานเต็มนะแต่เน็ตหลุด เป็นทั้งTrue Ais ไม่รู้เป็นที่เครื่องหรือเป็นที่ซิมเป็นตั้งแต่วันแรกจนถึงทุกวันนี้ ปกติ5G จะวิ่งรางๆ200-250 Mbps แต่ถ้าออกไปข้างนอกห้องจะวิ่งราวๆ 300-650 Mbps ถือว่าเร็วพอสมควร แต่แบตก็ไปไวเหมือนกัน ,8,iPhone 12 Pro Max,Apple,,,TRUE
2081,64b6c01aa4428eeea75328f6,ปกติเวลาเล่นเกมจะเปิดแค่4Gก็พอ 5Gคือเครื่องอุ่นไวมาก ,8,iPhone 12 Pro Max,Apple,neg,,TRUE
2082,64b6c01aa4428eeea75328f6,เปิด4Gแบตถืกว่าอึดพอควรเล่นเกมยาวๆเลย ,8,iPhone 12 Pro Max,Apple,pos,แบต:pos,TRUE
2083,64b6c01aa4428eeea75328f6,ทั้งPubg Rov กล้องดีขึ้น ,8,iPhone 12 Pro Max,Apple,pos,กล้อง:pos,TRUE
2084,64b6c01aa4428eeea75328f6,จอ120Hz ลื่นๆสมูทตามาก,8,iPhone 12 Pro Max,Apple,pos,จอ:pos,TRUE
2087,64b6c01aa4428eeea75328fa,สวยแต่ละคนไม่เหมือนกัน ,0,iPhone 12 Pro Max,Apple,neu,,TRUE
2088,64b6c01aa4428eeea75328fa,กล้องสวยกล้องดีสำหรับผมคือกล้องที่รายละเอียดครบ คมชัด ไม่หลอกตา คนขายของหรือถ่ายรูปส่งงานจะเลือกไอโฟน เพราะใกล้เคียงที่ตาเห็นมากที่สุด ,0,iPhone 12 Pro Max,Apple,pos,กล้อง:pos,TRUE
